href,name,adress,phone,rate,rate_count,site,average_bill
https://yandex.com/maps/org/davydov_i_partnery/156978679375/,Юридическая компания Давыдов и Партнеры,"ул. Красного Маяка, 1, корп. 1, Москва1",+7 (495) 136-50-00,"5,0",1 отзыв,www.advokatdavidov.ru,"регистрация НОУ, АНО, внесение изменений в документы"
https://yandex.com/maps/org/lawyer_kuleshov_a_v_/169891516844/,Адвокат Кулешов А. В.,"Днепропетровская ул., 2, Москва",+7 (962) 952-23-08,"5,0",33 оценки,advokat-podolsk.com,разрешено со всеми животными
https://yandex.com/maps/org/mfts/19448381811/,МФЦ,"Москва, поселение Сосенское, Калужское шоссе, 22-й километр, 10подъезд 4",+7 (969) 237-70-70,"3,9",5 оценок,null,null
https://yandex.com/maps/org/bankrotplace/45598623334/,Банкротплейс,"ул. Бутлерова, 17, Москва• офис 206",null,"4,8",25 оценок,null,"предоплата, наличными, оплата картой, электронными деньгами, банковским переводом, рассрочка, безналичная, онлайн, СБП"
https://yandex.com/maps/org/amazon_siti_grupp/22026745338/,Амазон Сити Групп,"ул. Бутлерова, 17, Москваэтаж 5, офис 5074",+7 (495) 540-54-40,"4,7",18 оценок,amazon-city.su,"ликвидация фирм, регистрация ООО, внесение изменений в документы, регистрация ИП, банкротство"
https://yandex.com/maps/org/yelkhov_i_partnery/164846325754/,Елхов и партнеры,"ул. Миклухо-Маклая, 30, Москваподъезд 3",+7 (926) 521-15-65,null,Ещё нет отзывов,елхов-партнеры-мск.рф,null
https://yandex.com/maps/org/yurister/75950624877/,Юристер,"Профсоюзная ул., 93А, Москваэтаж 1",+7 (915) 005-00-77,"5,0",1 отзыв,yriste.ru,"сопровождение сделок, арбитраж, договорное право, взыскание долгов и убытков, юридическое сопровождение бизнеса, налоговые дела, представительство в суде"
https://yandex.com/maps/org/advokat/28727888181/,Адвокат,"Балаклавский просп., 5, Москваэтаж 1",+7 (926) 646-96-77,"4,6",28 оценок,null,"наличными, оплата картой, банковским переводом"
https://yandex.com/maps/org/advokat_doynikova_i_n_/174545955642/,Адвокат Дойникова И. Н.,"Россошанская ул., 4, корп. 2, Москва",+7 (915) 437-88-95,"4,9",1 отзыв,advokat-id.ru,"предоплата, наличными, оплата картой, банковским переводом, рассрочка"
https://yandex.com/maps/org/zemelniy_urist/125198704934/,Земельный юрист,"Азовская ул., 6, корп. 3, Москва",+7 (967) 555-74-92,"5,0",232 оценки,zemelniy-urist.ru,разрешено со всеми животными
https://yandex.com/maps/org/prof_lawyer/180319674327/,Проф-юрист,"6-я Радиальная ул., 5, корп. 2, Москва",+7 (926) 231-53-69,"5,0",45 оценок,www.prof-yurist.com,"сопровождение сделок, арбитраж, договорное право, взыскание долгов и убытков, юридическое сопровождение бизнеса, международное право, представительство в суде, таможенное право"
https://yandex.com/maps/org/territorialnoye_agentstvo_po_razvitiyu_predprinimatelstva_yuzhnogo_administrativnogo_okruga_mikroagenstvo_chertanovo_tsentralnoye/1003725244/,"Тарп ЮАО, микроагентство Чертаново-Центральное","Днепропетровская ул., 3, корп. 5, Москваподъезд 3, этаж 1",+7 (495) 315-25-89,"4,2",19 оценок,www.tarp-uao.ru,null
https://yandex.com/maps/org/dolgx/183129721285/,ДолгХ,"Кировоградская ул., 9, корп. 1, Москваэтаж 1",+7 (495) 139-68-40,"4,8",27 оценок,долгх.рф,разрешено со всеми животными
https://yandex.com/maps/org/advokatsky_kabinet_advokata_eelagina_r_i_/1641247013/,Адвокатский кабинет Адвоката Елагина Р. И.,"Россошанская ул., 6, Москва",+7 (910) 451-10-98,"2,8",8 оценок,lawcab.ru,"личный адвокат, семейное право, наследственное право, трудовое право, споры с банками, страховыми и кредитными организациями, судебное установление фактов, защита прав потребителей, земельное право и недвижимость, экономические дела"
https://yandex.com/maps/org/advokat_kukhta_k_i_/41046093183/,Адвокат Кухта К. И.,"ул. Миклухо-Маклая, 38, Москва",+7 (495) 226-59-40,"5,0",1 отзыв,www.mosadvocat.ru,null
https://yandex.com/maps/org/moskovskaya_oblastnaya_kollegiya_advokatov/89749561006/,Московская областная коллегия адвокатов,"ул. Бутлерова, 17, МоскваБЦ NeoGeo, 5 этаж, помещение 5166",+7 (925) 833-83-81,"4,3",64 оценки,www.nomoka.ru,null
